InvoiceNo,InvoiceDate,CustomerID
579258,29-11-11 8:21,15148
579259,29-11-11 8:40,12451
579260,29-11-11 8:41,14618
579261,29-11-11 9:10,13429
579262,29-11-11 9:13,13599
579263,29-11-11 9:14,13599
579264,29-11-11 9:15,13599
579265,29-11-11 9:15,13599
579267,29-11-11 9:42,14961
579268,29-11-11 9:47,14321
579269,29-11-11 9:48,14601
579270,29-11-11 9:50,15783
579271,29-11-11 9:56,17450
579273,29-11-11 10:00,15197
579274,29-11-11 10:01,13467
579276,29-11-11 10:10,12654
579278,29-11-11 10:18,14209
579279,29-11-11 10:23,15298
579280,29-11-11 10:33,13928
579281,29-11-11 10:36,12375
579282,29-11-11 10:41,16818
579283,29-11-11 10:45,13883
579284,29-11-11 10:52,15061
579285,29-11-11 10:56,14180
579286,29-11-11 10:57,17772
579287,29-11-11 10:58,13496
579288,29-11-11 11:05,17772
579293,29-11-11 11:22,14419
579300,29-11-11 11:30,14667
579301,29-11-11 11:32,18118
579307,29-11-11 11:34,17655
579328,29-11-11 11:40,17711
579332,29-11-11 11:41,14408
579339,29-11-11 11:45,14866
579345,29-11-11 11:46,12727
579350,29-11-11 11:48,15218
579358,29-11-11 11:50,16992
579364,29-11-11 11:52,14173
579365,29-11-11 11:54,14173
579387,29-11-11 12:06,14452
579391,29-11-11 12:07,14251
579393,29-11-11 12:07,12627
579399,29-11-11 12:09,13137
579400,29-11-11 12:10,17306
579401,29-11-11 12:12,14550
579402,29-11-11 12:14,17306
579403,29-11-11 12:15,14503
579404,29-11-11 12:21,14126
579405,29-11-11 12:22,14126
579406,29-11-11 12:27,13014
579407,29-11-11 12:32,13657
579408,29-11-11 12:34,14701
579409,29-11-11 12:38,14701
579410,29-11-11 12:45,16168
579411,29-11-11 12:46,16794
579412,29-11-11 12:47,14125
579413,29-11-11 12:50,13668
579414,29-11-11 12:52,14719
579416,29-11-11 13:00,12471
579419,29-11-11 13:01,12471
579427,29-11-11 13:04,16479
579430,29-11-11 13:06,12748
579432,29-11-11 13:12,15311
579433,29-11-11 13:15,17466
579434,29-11-11 13:17,16678
579435,29-11-11 13:20,16782
579436,29-11-11 13:21,14785
579437,29-11-11 13:22,16852
579439,29-11-11 13:29,13426
579440,29-11-11 13:32,14388
579441,29-11-11 13:33,12464
579442,29-11-11 13:37,15152
579443,29-11-11 13:40,16479
579444,29-11-11 13:40,13999
579445,29-11-11 13:41,15206
579446,29-11-11 13:43,14121
579447,29-11-11 13:46,14390
579448,29-11-11 13:49,14390
579449,29-11-11 13:57,17101
579450,29-11-11 13:59,12901
579451,29-11-11 13:59,13147
579452,29-11-11 14:00,13199
579453,29-11-11 14:03,12748
579454,29-11-11 14:08,12901
579455,29-11-11 14:14,15239
579456,29-11-11 14:20,13428
579457,29-11-11 14:20,14824
579458,29-11-11 14:38,16549
579459,29-11-11 14:38,17173
579461,29-11-11 14:42,15615
579462,29-11-11 14:43,13211
579464,29-11-11 14:51,15214
579465,29-11-11 14:53,15790
579466,29-11-11 14:57,15189
579467,29-11-11 14:57,15755
579468,29-11-11 14:58,14711
579469,29-11-11 15:00,13068
579470,29-11-11 15:06,16549
579472,29-11-11 15:09,13521
579473,29-11-11 15:17,13198
579489,29-11-11 15:22,16775
579491,29-11-11 15:23,14723
579492,29-11-11 15:23,12670
579493,29-11-11 15:24,15570
579494,29-11-11 15:33,17468
579495,29-11-11 15:34,13576
579497,29-11-11 15:39,14349
579498,29-11-11 15:52,12798
579499,29-11-11 15:59,17682
579501,29-11-11 16:16,14088
579503,29-11-11 16:23,17097
579505,29-11-11 16:31,13078
579506,29-11-11 16:31,15089
579507,29-11-11 16:32,15297
579509,29-11-11 16:44,12963
579510,29-11-11 16:44,14554
579511,29-11-11 16:45,14836
579513,29-11-11 17:03,12971
579514,29-11-11 17:12,16688
579515,29-11-11 17:23,14191
579516,29-11-11 17:52,17841
579517,29-11-11 18:02,12748
579518,29-11-11 18:05,12748
579520,29-11-11 18:14,12748
579522,30-11-11 8:04,14432
579523,30-11-11 8:08,15903
579524,30-11-11 8:17,16295
579525,30-11-11 8:23,15113
579526,30-11-11 8:38,18058
579527,30-11-11 8:43,18210
579528,30-11-11 8:44,12787
579529,30-11-11 8:50,12488
579530,30-11-11 9:00,14794
579531,30-11-11 9:18,17017
579533,30-11-11 9:24,12953
579534,30-11-11 9:33,13784
579535,30-11-11 9:50,15414
579536,30-11-11 9:53,12957
579538,30-11-11 10:04,14062
579539,30-11-11 10:06,14911
579540,30-11-11 10:11,13658
579541,30-11-11 10:12,14653
579542,30-11-11 10:13,13658
579543,30-11-11 10:14,14653
579544,30-11-11 10:15,14540
579545,30-11-11 10:18,13098
579548,30-11-11 10:44,15073
579549,30-11-11 10:45,13203
579550,30-11-11 10:48,12630
579551,30-11-11 10:49,15782
579552,30-11-11 10:54,16210
579553,30-11-11 10:54,14156
579555,30-11-11 11:08,16241
579556,30-11-11 11:17,17835
579558,30-11-11 11:24,14755
579559,30-11-11 11:30,16764
579560,30-11-11 11:31,15039
579561,30-11-11 11:32,16115
579571,30-11-11 11:48,16657
579572,30-11-11 11:49,15394
579600,30-11-11 12:00,13647
579605,30-11-11 12:01,15024
579612,30-11-11 12:06,15024
579619,30-11-11 12:10,18241
579623,30-11-11 12:15,16062
579629,30-11-11 12:16,14963
579634,30-11-11 12:18,12598
579666,30-11-11 12:31,14893
579667,30-11-11 12:32,16361
579668,30-11-11 12:32,15152
579669,30-11-11 12:36,14673
579670,30-11-11 12:36,15611
579671,30-11-11 12:38,12966
579672,30-11-11 12:41,14005
579673,30-11-11 12:59,18283
579674,30-11-11 13:05,13012
579675,30-11-11 13:08,15654
579676,30-11-11 13:13,17502
579677,30-11-11 13:14,13255
579678,30-11-11 13:22,18230
579679,30-11-11 13:29,13755
579684,30-11-11 13:45,14618
579685,30-11-11 13:46,15680
579686,30-11-11 13:48,16712
579687,30-11-11 13:50,14448
579689,30-11-11 14:00,14606
579690,30-11-11 14:03,15060
579692,30-11-11 14:05,12433
579693,30-11-11 14:09,15712
579708,30-11-11 14:16,12682
579711,30-11-11 14:17,15060
579712,30-11-11 14:17,15467
579725,30-11-11 14:21,15060
579741,30-11-11 14:33,16910
579747,30-11-11 14:40,12528
579749,30-11-11 14:41,13362
579750,30-11-11 14:42,13536
579754,30-11-11 14:52,17911
579759,30-11-11 15:02,15251
579768,30-11-11 15:08,14911
579779,30-11-11 15:16,17737
579784,30-11-11 15:27,14258
579786,30-11-11 15:31,12524
579788,30-11-11 15:36,17736
579789,30-11-11 15:36,14385
579790,30-11-11 15:38,12784
579792,30-11-11 15:43,12714
579807,30-11-11 15:50,15046
579832,30-11-11 15:58,17434
579834,30-11-11 16:09,17288
579837,30-11-11 16:18,12882
579840,30-11-11 16:19,18158
579843,30-11-11 16:21,12921
579846,30-11-11 16:22,12921
579848,30-11-11 16:23,18179
579854,30-11-11 16:26,14713
579865,30-11-11 16:39,16915
579867,30-11-11 16:41,16265
579868,30-11-11 16:43,15544
579870,30-11-11 16:47,12437
579872,30-11-11 16:54,14085
579881,30-11-11 17:22,12429
579885,30-11-11 17:37,15444
579899,12-01-11 8:33,15687
579900,12-01-11 8:34,15951
579901,12-01-11 8:35,12569
579910,12-01-11 8:52,14911
579916,12-01-11 8:57,15187
579917,12-01-11 8:58,15187
579920,12-01-11 9:02,16839
579921,12-01-11 9:03,16839
579922,12-01-11 9:06,13854
579927,12-01-11 9:20,12572
579936,12-01-11 10:07,12901
579937,12-01-11 10:10,13509
579938,12-01-11 10:18,14146
579939,12-01-11 10:18,15101
579940,12-01-11 10:20,16938
579941,12-01-11 10:31,16496
579942,12-01-11 10:33,16145
579943,12-01-11 10:38,13040
579946,12-01-11 10:44,15993
579947,12-01-11 10:45,15993
579949,12-01-11 11:00,16700
579954,12-01-11 11:10,16701
579962,12-01-11 11:12,14243
579980,12-01-11 11:16,13263
579986,12-01-11 11:18,13777
579990,12-01-11 11:20,14804
579991,12-01-11 11:20,13159
580005,12-01-11 11:38,16376
580021,12-01-11 11:43,14047
580022,12-01-11 11:44,14289
580023,12-01-11 11:45,17937
580024,12-01-11 11:51,15172
580025,12-01-11 11:53,15021
580026,12-01-11 11:59,17381
580027,12-01-11 12:01,14178
580028,12-01-11 12:11,13890
580029,12-01-11 12:13,15380
580030,12-01-11 12:14,12951
580031,12-01-11 12:16,13199
580032,12-01-11 12:17,14659
580033,12-01-11 12:18,14282
580043,12-01-11 12:25,14527
580044,12-01-11 12:36,14869
580045,12-01-11 12:39,13090
580046,12-01-11 12:42,16156
580047,12-01-11 12:44,12989
580048,12-01-11 12:53,12748
580049,12-01-11 12:54,13599
580050,12-01-11 12:54,14960
580051,12-01-11 12:55,12963
580052,12-01-11 12:55,16513
580053,12-01-11 13:03,12912
580054,12-01-11 13:08,18122
580055,12-01-11 13:12,14298
580057,12-01-11 13:18,12955
580058,12-01-11 13:19,14367
580059,12-01-11 13:22,17768
580060,12-01-11 13:25,14287
580061,12-01-11 13:27,14051
580062,12-01-11 13:28,15862
580063,12-01-11 13:29,17450
580064,12-01-11 13:32,18077
580065,12-01-11 13:33,15434
580066,12-01-11 13:33,14309
580067,12-01-11 13:40,16966
580068,12-01-11 13:41,17321
580069,12-01-11 13:47,15060
580070,12-01-11 13:47,12919
580071,12-01-11 13:47,15500
580073,12-01-11 14:03,16813
580074,12-01-11 14:06,15028
580075,12-01-11 14:09,17014
580076,12-01-11 14:14,15602
580077,12-01-11 14:17,14262
580088,12-01-11 14:30,17115
580089,12-01-11 14:34,14732
580090,12-01-11 14:36,13323
580091,12-01-11 14:37,17293
580092,12-01-11 14:38,13969
580093,12-01-11 14:41,12971
580094,12-01-11 14:50,15904
580095,12-01-11 14:54,14135
580096,12-01-11 14:55,13408
580097,12-01-11 14:58,14216
580098,12-01-11 15:05,15373
580100,12-01-11 15:11,16119
580101,12-01-11 15:12,15144
580102,12-01-11 15:12,16789
580103,12-01-11 15:12,16242
580104,12-01-11 15:13,15189
580105,12-01-11 15:24,17675
580106,12-01-11 15:28,16169
580107,12-01-11 15:32,15948
580108,12-01-11 15:42,14440
580109,12-01-11 15:46,17350
580110,12-01-11 15:47,17350
580111,12-01-11 15:55,12950
580112,12-01-11 15:56,13089
580113,12-01-11 16:05,14766
580114,12-01-11 16:05,14299
580116,12-01-11 16:28,15290
580117,12-01-11 16:28,14655
580118,12-01-11 16:31,16011
580119,12-01-11 16:37,17920
580120,12-01-11 16:38,12553
580123,12-01-11 17:07,12664
580125,12-01-11 17:16,13089
580126,12-01-11 17:20,12562
580127,12-01-11 17:51,14911
580128,12-01-11 17:56,17576
580129,12-01-11 18:03,17426
580130,12-01-11 18:07,17426
580132,12-01-11 18:16,15694
580133,12-01-11 18:43,15531
580134,12-01-11 19:24,13102
580135,12-01-11 19:33,14702
580136,12-01-11 19:42,17841
580137,12-01-11 19:54,17566
580138,12-02-11 8:55,13199
580139,12-02-11 9:10,17157
580140,12-02-11 9:19,14895
580141,12-02-11 9:22,14895
580142,12-02-11 9:23,14895
580143,12-02-11 9:32,13297
580144,12-02-11 9:53,12684
580147,12-02-11 10:07,17183
580149,12-02-11 10:15,12748
580151,12-02-11 10:21,17811
580152,12-02-11 10:22,12364
580153,12-02-11 10:23,12762
580154,12-02-11 10:24,12569
580155,12-02-11 10:30,13183
580156,12-02-11 10:32,14897
580157,12-02-11 10:35,14083
580158,12-02-11 10:41,12558
580159,12-02-11 10:45,17942
580160,12-02-11 10:47,12700
580162,12-02-11 10:52,12856
580163,12-02-11 11:12,12828
580164,12-02-11 11:16,18097
580166,12-02-11 11:21,13495
580167,12-02-11 11:28,17386
580169,12-02-11 11:38,17949
580170,12-02-11 11:39,17949
580172,12-02-11 11:43,17949
580173,12-02-11 11:43,18282
580175,12-02-11 11:45,14126
580176,12-02-11 11:49,14292
580177,12-02-11 11:50,14292
580178,12-02-11 11:53,16013
580188,12-02-11 12:02,16440
580189,12-02-11 12:02,16353
580193,12-02-11 12:03,16899
580208,12-02-11 12:07,13468
580213,12-02-11 12:08,17495
580214,12-02-11 12:10,14092
580221,12-02-11 12:13,14092
580235,12-02-11 12:17,16333
580243,12-02-11 12:19,16333
580256,12-02-11 12:24,14688
580257,12-02-11 12:26,14688
580258,12-02-11 12:28,13798
580259,12-02-11 12:32,13705
580260,12-02-11 12:36,14085
580261,12-02-11 12:40,16038
580262,12-02-11 12:42,16759
580264,12-02-11 12:46,18144
580265,12-02-11 12:47,12587
580272,12-02-11 12:52,15547
580276,12-02-11 12:59,16426
580277,12-02-11 13:02,16474
580278,12-02-11 13:11,13560
580279,12-02-11 13:12,15123
580280,12-02-11 13:15,16133
580281,12-02-11 13:15,12704
580282,12-02-11 13:17,14428
580283,12-02-11 13:20,16133
580284,12-02-11 13:21,15311
580285,12-02-11 13:22,12695
580286,12-02-11 13:28,17611
580287,12-02-11 13:28,14594
580288,12-02-11 13:29,17611
580289,12-02-11 13:32,15856
580290,12-02-11 13:35,17221
580291,12-02-11 13:36,15539
580292,12-02-11 13:37,15856
580293,12-02-11 13:38,16426
580294,12-02-11 13:46,17364
580295,12-02-11 13:49,17841
580296,12-02-11 13:49,13780
580297,12-02-11 13:52,15769
580298,12-02-11 13:54,17086
580299,12-02-11 13:58,14023
580300,12-02-11 14:02,14085
580301,12-02-11 14:11,15271
580302,12-02-11 14:16,16103
580303,12-02-11 14:18,16626
580304,12-02-11 14:25,18055
580305,12-02-11 14:26,12970
580306,12-02-11 14:29,14250
580307,12-02-11 14:30,12970
580308,12-02-11 14:30,14250
580309,12-02-11 14:46,14503
580310,12-02-11 14:47,15570
580311,12-02-11 14:48,18245
580314,12-02-11 15:11,13969
580315,12-02-11 15:22,14560
580316,12-02-11 15:25,18109
580317,12-02-11 15:29,13458
580318,12-02-11 15:39,17686
580319,12-02-11 15:39,15078
580320,12-02-11 15:40,15078
580321,12-02-11 15:41,15078
580322,12-02-11 15:48,17567
580331,12-02-11 15:53,13017
580351,12-02-11 15:55,12962
580355,12-02-11 16:04,13953
580356,12-02-11 16:06,18109
580357,12-02-11 16:07,15856
580358,12-02-11 16:07,17238
580360,12-02-11 16:14,14493
580361,12-02-11 16:25,14865
580362,12-02-11 16:30,13884
580363,12-02-11 16:32,13868
580364,12-02-11 16:34,13309
580368,12-02-11 16:39,16989
580370,12-02-11 16:46,16954
580371,12-02-11 16:56,18174
580372,12-02-11 17:04,16359
580373,12-02-11 17:06,14788
580374,12-02-11 17:12,17584
580375,12-02-11 17:13,14031
580384,12-04-11 10:10,17243
580385,12-04-11 10:11,16326
580386,12-04-11 10:29,18065
580387,12-04-11 10:29,18065
580388,12-04-11 10:30,18065
580389,12-04-11 10:35,12952
580393,12-04-11 10:51,16438
580394,12-04-11 10:53,14397
580395,12-04-11 10:56,17629
580396,12-04-11 11:00,13838
580397,12-04-11 11:24,13558
580398,12-04-11 11:32,14354
580399,12-04-11 11:45,13471
580400,12-04-11 11:50,16561
580401,12-04-11 11:50,17618
580402,12-04-11 11:55,13536
580403,12-04-11 11:56,17858
580404,12-04-11 12:01,13596
580405,12-04-11 12:02,14720
580419,12-04-11 12:08,16283
580431,12-04-11 12:13,13822
580432,12-04-11 12:14,13153
580434,12-04-11 12:17,17114
580436,12-04-11 12:17,13318
580438,12-04-11 12:17,12827
580441,12-04-11 12:18,13808
580460,12-04-11 12:29,12748
580468,12-04-11 12:31,12748
580469,12-04-11 12:32,14583
580482,12-04-11 12:44,16033
580490,12-04-11 12:48,15773
580500,12-04-11 12:52,17131
580501,12-04-11 13:00,14546
580502,12-04-11 13:15,16931
580503,12-04-11 13:20,13956
580504,12-04-11 13:32,17936
580505,12-04-11 13:32,15867
580506,12-04-11 13:34,13319
580509,12-04-11 13:45,12719
580511,12-04-11 13:54,12560
580512,12-04-11 13:55,12673
580513,12-04-11 13:59,14456
580514,12-04-11 14:01,16905
580515,12-04-11 14:09,17750
580516,12-04-11 14:15,17954
580517,12-04-11 14:40,17173
580518,12-04-11 14:45,13435
580520,12-04-11 14:55,13521
580523,12-04-11 15:00,17827
580524,12-04-11 15:13,13704
580525,12-04-11 15:16,13630
580526,12-04-11 15:18,16535
580527,12-04-11 15:19,13736
580528,12-04-11 15:28,14911
580529,12-04-11 15:35,14658
580530,12-04-11 15:38,14102
580531,12-04-11 15:47,12569
580532,12-04-11 15:54,13098
580533,12-04-11 15:55,13098
580534,12-04-11 16:02,12724
580535,12-04-11 16:02,16988
580536,12-04-11 16:07,12490
580538,12-05-11 8:38,14075
580539,12-05-11 8:39,18180
580540,12-05-11 8:49,13417
580541,12-05-11 9:03,15358
580542,12-05-11 9:04,15358
580543,12-05-11 9:11,18223
580544,12-05-11 9:15,15156
580545,12-05-11 9:16,12782
580548,12-05-11 9:41,12569
580550,12-05-11 10:00,13126
580552,12-05-11 10:09,15572
580553,12-05-11 10:14,12646
580554,12-05-11 10:15,17402
580555,12-05-11 10:18,14911
580556,12-05-11 10:18,16513
580557,12-05-11 10:19,14911
580558,12-05-11 10:19,14931
580559,12-05-11 10:24,15628
580595,12-05-11 10:38,14194
580596,12-05-11 11:01,15392
580598,12-05-11 11:05,17526
580599,12-05-11 11:11,12925
580600,12-05-11 11:13,12841
580601,12-05-11 11:13,12841
580602,12-05-11 11:29,16149
580603,12-05-11 11:31,16642
580606,12-05-11 11:38,15290
580607,12-05-11 11:39,15290
580608,12-05-11 11:39,16811
580611,12-05-11 11:49,12748
580613,12-05-11 12:03,14759
580614,12-05-11 12:04,16500
580615,12-05-11 12:05,16873
580619,12-05-11 12:08,15053
580622,12-05-11 12:09,17006
580630,12-05-11 12:11,12913
580631,12-05-11 12:13,16682
580632,12-05-11 12:16,16360
580633,12-05-11 12:28,17579
580634,12-05-11 12:29,14060
580635,12-05-11 12:30,14649
580636,12-05-11 12:33,16746
580637,12-05-11 12:40,15033
580638,12-05-11 12:44,12381
580639,12-05-11 12:46,17254
580640,12-05-11 12:51,16910
580642,12-05-11 12:55,13311
580643,12-05-11 12:59,14547
580644,12-05-11 13:10,16904
580645,12-05-11 13:11,17857
580646,12-05-11 13:13,17857
580647,12-05-11 13:14,14083
580648,12-05-11 13:15,12628
580650,12-05-11 13:30,14401
580651,12-05-11 13:32,16851
580652,12-05-11 13:33,17511
580653,12-05-11 13:34,17706
580654,12-05-11 13:37,15854
580655,12-05-11 13:39,15854
580656,12-05-11 13:40,15621
580657,12-05-11 13:43,14696
580658,12-05-11 13:44,17090
580659,12-05-11 13:46,17811
580660,12-05-11 13:49,16592
580661,12-05-11 13:52,17218
580662,12-05-11 13:58,15856
580663,12-05-11 14:01,15621
580664,12-05-11 14:03,15097
580665,12-05-11 14:06,16684
580666,12-05-11 14:06,15856
580667,12-05-11 14:19,15031
580668,12-05-11 14:23,13685
580669,12-05-11 14:25,15159
580670,12-05-11 14:26,18044
580671,12-05-11 14:26,15159
580672,12-05-11 14:29,17920
580673,12-05-11 14:30,13089
580675,12-05-11 14:35,15640
580676,12-05-11 14:39,17817
580677,12-05-11 14:40,16200
580678,12-05-11 14:49,18015
580679,12-05-11 14:49,18198
580680,12-05-11 14:51,13001
580681,12-05-11 15:01,13083
580682,12-05-11 15:02,16968
580684,12-05-11 15:15,13305
580685,12-05-11 15:16,17676
580687,12-05-11 15:38,16379
580688,12-05-11 15:38,15550
580689,12-05-11 15:43,12994
580690,12-05-11 15:44,16597
580691,12-05-11 15:48,13790
580692,12-05-11 15:51,13173
580693,12-05-11 15:59,15690
580694,12-05-11 16:00,16600
580695,12-05-11 16:03,13230
580696,12-05-11 16:04,17757
580697,12-05-11 16:05,15984
580700,12-05-11 16:23,14219
580704,12-05-11 16:26,17404
580705,12-05-11 16:28,12683
580706,12-05-11 16:31,12683
580712,12-05-11 16:37,13021
580713,12-05-11 16:37,18030
580716,12-05-11 16:48,12367
580717,12-05-11 16:52,14608
580718,12-05-11 16:53,13079
580719,12-05-11 16:54,14739
580720,12-05-11 16:55,14629
580721,12-05-11 16:57,15274
580722,12-05-11 17:06,13985
580723,12-05-11 17:09,15856
580725,12-05-11 17:13,15932
580727,12-05-11 17:17,14096
580728,12-05-11 17:21,15145
580731,12-05-11 17:36,17383
580733,12-06-11 8:37,16929
580734,12-06-11 8:46,12766
580735,12-06-11 8:52,17728
580736,12-06-11 8:55,12716
580737,12-06-11 9:05,14140
580738,12-06-11 9:06,17666
580742,12-06-11 9:30,13694
580744,12-06-11 9:31,13694
580745,12-06-11 9:32,13694
580746,12-06-11 9:35,12584
580750,12-06-11 9:56,12749
580752,12-06-11 9:56,12478
580753,12-06-11 10:00,12682
580755,12-06-11 10:16,14737
580756,12-06-11 10:19,12723
580757,12-06-11 10:27,13709
580758,12-06-11 10:28,13709
580759,12-06-11 10:30,17593
580760,12-06-11 10:30,12877
580763,12-06-11 10:36,16013
580765,12-06-11 10:41,14562
580771,12-06-11 10:58,16015
580772,12-06-11 11:00,15992
580774,12-06-11 11:05,13994
580775,12-06-11 11:05,16523
580776,12-06-11 11:05,14562
580777,12-06-11 11:06,14547
580778,12-06-11 11:07,16949
580808,12-06-11 11:24,16133
580816,12-06-11 11:28,15157
580819,12-06-11 11:30,15318
580820,12-06-11 11:32,13685
580822,12-06-11 11:33,17884
580830,12-06-11 11:38,14825
580831,12-06-11 11:39,14418
580833,12-06-11 11:41,16764
580848,12-06-11 11:51,18005
580852,12-06-11 11:53,16790
580865,12-06-11 11:58,17914
580872,12-06-11 12:02,18283
580873,12-06-11 12:06,15061
580874,12-06-11 12:09,14735
580875,12-06-11 12:11,17744
580876,12-06-11 12:12,14071
580877,12-06-11 12:15,17250
580878,12-06-11 12:18,14113
580879,12-06-11 12:18,17346
580880,12-06-11 12:19,14121
580881,12-06-11 12:19,16620
580882,12-06-11 12:20,12971
580883,12-06-11 12:21,16979
580884,12-06-11 12:21,15907
580885,12-06-11 12:23,16353
580887,12-06-11 12:26,13755
580888,12-06-11 12:26,14110
580889,12-06-11 12:27,14071
580890,12-06-11 12:28,15189
580891,12-06-11 12:28,17481
580892,12-06-11 12:30,13199
580893,12-06-11 12:38,17290
580894,12-06-11 12:41,13408
580901,12-06-11 12:45,16528
580902,12-06-11 12:50,13881
580903,12-06-11 12:56,14606
580904,12-06-11 12:59,15311
580905,12-06-11 13:02,16313
580906,12-06-11 13:10,13104
580907,12-06-11 13:13,13507
580908,12-06-11 13:20,16495
580909,12-06-11 13:27,18225
580910,12-06-11 13:29,13225
580911,12-06-11 13:30,14503
580914,12-06-11 13:42,14871
580915,12-06-11 13:45,17705
580916,12-06-11 13:45,13685
580937,12-06-11 14:13,16143
580939,12-06-11 14:14,14907
580955,12-06-11 14:22,12442
580956,12-06-11 14:23,17841
580958,12-06-11 14:30,17266
580959,12-06-11 14:31,14673
580960,12-06-11 14:35,16016
580961,12-06-11 14:40,14572
580962,12-06-11 14:40,17119
580963,12-06-11 14:49,14868
580964,12-06-11 14:50,15822
580965,12-06-11 14:52,12417
580967,12-06-11 14:56,14216
580969,12-06-11 14:59,16076
580972,12-06-11 15:10,15194
580973,12-06-11 15:12,12820
580974,12-06-11 15:17,14293
580975,12-06-11 15:28,12989
580977,12-06-11 15:32,16569
580978,12-06-11 15:36,13078
580979,12-06-11 15:40,12362
580980,12-06-11 15:43,17730
580981,12-06-11 16:02,16201
580982,12-06-11 16:21,17861
580984,12-06-11 16:32,16711
580985,12-06-11 16:33,17389
580986,12-06-11 16:34,12650
580987,12-06-11 16:35,17389
580988,12-06-11 16:41,18154
580992,12-06-11 17:04,14282
580993,12-06-11 17:12,13323
580996,12-06-11 17:18,14578
580997,12-06-11 17:23,15023
580998,12-06-11 17:26,16987
580999,12-06-11 17:49,17883
581000,12-07-11 8:03,12720
581001,12-07-11 8:07,12583
581002,12-07-11 8:21,14708
581003,12-07-11 8:38,14911
581004,12-07-11 8:41,16539
581005,12-07-11 8:45,12828
581006,12-07-11 8:45,14911
581007,12-07-11 8:55,12912
581008,12-07-11 9:02,13089
581010,12-07-11 9:18,17503
581011,12-07-11 9:22,14397
581013,12-07-11 9:32,17017
581014,12-07-11 9:34,16458
581015,12-07-11 9:35,13949
581016,12-07-11 9:53,14141
581017,12-07-11 10:06,14910
581018,12-07-11 10:09,13743
581019,12-07-11 10:11,14794
581020,12-07-11 10:12,17511
581021,12-07-11 10:24,14769
581022,12-07-11 10:25,12826
581027,12-07-11 10:43,17091
581034,12-07-11 10:48,17049
581057,12-07-11 11:03,16817
581058,12-07-11 11:06,15969
581059,12-07-11 11:12,13267
581064,12-07-11 11:16,13882
581068,12-07-11 11:26,16191
581074,12-07-11 11:27,15568
581095,12-07-11 11:35,17238
581096,12-07-11 11:36,17412
581097,12-07-11 11:41,13685
581098,12-07-11 11:42,14911
581099,12-07-11 11:43,18219
581101,12-07-11 11:48,17835
581104,12-07-11 12:11,13668
581105,12-07-11 12:14,16000
581107,12-07-11 12:15,16000
581108,12-07-11 12:16,15984
581110,12-07-11 12:17,16000
581112,12-07-11 12:17,16678
581113,12-07-11 12:19,14534
581114,12-07-11 12:19,14527
581115,12-07-11 12:20,15195
581116,12-07-11 12:21,17232
581118,12-07-11 12:26,15136
581119,12-07-11 12:26,15136
581120,12-07-11 12:26,17042
581122,12-07-11 12:33,12839
581123,12-07-11 12:34,15750
581125,12-07-11 12:41,14087
581126,12-07-11 12:43,18272
581127,12-07-11 12:45,16271
581129,12-07-11 12:48,15498
581130,12-07-11 12:49,18237
581131,12-07-11 12:51,16393
581132,12-07-11 12:55,17590
581133,12-07-11 12:55,14904
581134,12-07-11 13:12,16368
581135,12-07-11 13:14,18092
581136,12-07-11 13:16,18273
581137,12-07-11 13:16,17434
581138,12-07-11 13:17,12950
581139,12-07-11 13:21,13798
581140,12-07-11 13:23,13870
581141,12-07-11 13:35,14132
581142,12-07-11 13:38,14204
581143,12-07-11 13:46,17490
581144,12-07-11 13:46,14085
581146,12-07-11 13:53,17602
581147,12-07-11 14:01,16426
581149,12-07-11 14:12,15471
581150,12-07-11 14:12,17266
581163,12-07-11 14:34,12747
581164,12-07-11 14:34,14395
581165,12-07-11 14:39,15701
581166,12-07-11 14:43,15525
581167,12-07-11 14:52,13534
581168,12-07-11 14:52,16779
581169,12-07-11 14:54,16779
581170,12-07-11 15:00,13767
581171,12-07-11 15:02,12615
581172,12-07-11 15:07,16525
581173,12-07-11 15:07,17870
581174,12-07-11 15:08,13769
581175,12-07-11 15:16,14646
581176,12-07-11 15:19,14646
581177,12-07-11 15:23,14032
581179,12-07-11 15:43,12471
581180,12-07-11 15:52,12347
581181,12-07-11 15:55,14189
581182,12-07-11 15:56,12783
581183,12-07-11 16:24,12569
581184,12-07-11 16:24,12569
581185,12-07-11 16:29,16672
581186,12-07-11 16:39,13756
581187,12-07-11 16:44,13756
581188,12-07-11 16:47,17735
581191,12-07-11 16:56,17449
581192,12-07-11 17:05,15883
581193,12-07-11 17:05,17097
581194,12-07-11 17:17,15298
581195,12-07-11 17:22,12935
581196,12-07-11 17:25,12935
581214,12-08-11 8:32,14251
581215,12-08-11 9:05,13408
581216,12-08-11 9:06,16523
581218,12-08-11 9:23,14191
581220,12-08-11 9:39,13924
581221,12-08-11 9:40,17856
581222,12-08-11 9:46,14520
581223,12-08-11 9:46,15237
581224,12-08-11 9:47,17631
581225,12-08-11 9:55,17677
581227,12-08-11 9:56,17677
581230,12-08-11 10:24,14291
581231,12-08-11 10:26,14291
581232,12-08-11 10:26,12358
581233,12-08-11 10:33,13436
581236,12-08-11 10:39,13468
581237,12-08-11 10:40,15443
581241,12-08-11 10:58,15520
581246,12-08-11 10:59,15453
581251,12-08-11 11:02,18210
581252,12-08-11 11:02,14129
581253,12-08-11 11:15,16891
581266,12-08-11 11:25,12621
581279,12-08-11 11:35,12437
581281,12-08-11 11:36,18109
581285,12-08-11 11:36,13394
